song_id,dist,artists,track_name,duration_ms,danceability,energy,loudness,key_signature,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,lyrics,dwh_inserted_timestamp
6128824333631026088,0,Nirvana,Heart-Shaped Box,281160,0.256,0.641,-10.283,C♯/D♭,major,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,"alt-rock, alternative, grunge","She eyes me like a Pisces when I am weak  
I've been locked inside your heart-shaped box for weeks  
I've been drawn into your magnet tar pit trap  
I wish I could eat your cancer when you turn black  
  
Hey!  
Wait!  
I've got a new complaint  
Forever in debt to your priceless advice  
Hey!  
Wait!  
I've got a new complaint  
Forever in debt to your priceless advice  
Hey!  
Wait!  
I've got a new complaint  
Forever in debt to your priceless advice, your advice  
  
Meat-eating orchids forgive no one just yet  
Cut myself on angel hair and baby's breath  
Broken hymen of your Highness, I'm left back  
Throw down your umbilical noose so I can climb right back  
  
Hey!  
Wait!  
I've got a new complaint  
Forever in debt to your priceless advice  
Hey!  
Wait!  
I've got a new complaint  
Forever in debt to your priceless advice  
Hey!  
Wait!  
I've got a new complaint  
Forever in debt to your priceless advice, your advice  
  
She eyes me like a Pisces when I am weak  
I've been locked inside your heart-shaped box for weeks  
I've been drawn into your magnet tar pit trap  
I wish I could eat your cancer when you turn black  
  
Hey!  
Wait!  
I've got a new complaint  
Forever in debt to your priceless advice  
Hey!  
Wait!  
I've got a new complaint  
Forever in debt to your priceless advice  
Hey!  
Wait!  
I've got a new complaint  
Forever in debt to your priceless advice, your advice, your advice, your
advice

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
633394334102853234,0,Linkin Park,Given Up,189338,0.642,0.873,-4.68,E,minor,0.0449,0.00119,0.000142,0.0432,0.923,100.056,4,grunge,"Wake in a sweat again  
Another day's been laid to waste  
In my disgrace  
Stuck in my head again  
Feels like I'll never leave this place  
There's no escape  
I'm my own worst enemy  
  
[Chorus]  
I've given up  
I'm sick of feeling  
Is there nothing you can say?  
Take this all away  
I'm suffocating!  
Tell me what the fuck is wrong with me!  
  
I don't know what to take  
Thought I was focused, but I'm scared  
I'm not prepared  
I hyperventilate  
Looking for help somehow, somewhere  
And no one cares  
I'm my own worst enemy  
  
[Chorus]  
  
God!  
  
Put me out of my misery  
Put me out of my misery  
Put me out of my...  
Put me out of my fucking misery!  
  
[Chorus]

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
6525638313517430726,0,Linkin Park,New Divide,268613,0.493,0.808,-3.365,F,minor,0.0362,0.000235,0.0,0.0983,0.38,117.971,4,grunge,"I remembered black skies  
The lightning all around me  
I remembered each flash  
As time began to blur  
Like a startling sign  
That fate had finally found me  
  
And your voice was all I heard  
That I get what I deserve  
  
So give me reason  
To prove me wrong  
To wash this memory clean  
Let the floods cross  
The distance in your eyes  
  
Give me reason  
To fill this hole  
Connect the space between  
Let it be enough to reach the truth that lies  
Across this new divide  
  
There was nothing in sight  
But memories left abandoned  
There was nowhere to hide  
The ashes fell like snow  
And the ground caved in  
Between where we were standing  
  
And your voice was all I heard  
That I get what I deserve  
  
So give me reason  
To prove me wrong  
To wash this memory clean  
Let the floods cross the distance in your eyes  
Across this new divide  
  
In every loss  
In every lie  
In every truth that you'd deny  
And each regret  
And each goodbye  
Was a mistake to great to hide  
  
And your voice was all I heard  
That I get what I deserve  
  
So give me reason  
To prove me wrong  
To wash this memory clean  
Let the floods cross the distance in your eyes  
  
Give me reason  
To fill this hole  
Connect the space between  
Let it be enough to reach the truth that lies  
Across this new divide  
  
Across this new divide  
Across this new divide

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
6730474219758998865,0,Alice In Chains,Man in the Box,285200,0.355,0.791,-7.565,G♯/A♭,major,0.0453,0.00045,0.0,0.0969,0.758,106.392,4,"alt-rock, grunge, hard-rock, metal","I'm the man in the box  
Buried in my shit  
Won't you come and save me  
Save me  
  
Feed my eyes, can you sew them shut?  
Jesus Christ, deny your maker  
He who tries, will be wasted  
Feed my eyes now you've sewn them shut  
  
I'm the dog who gets beat  
Shove my nose in shit  
Won't you come and save me  
Save me  
  
Feed my eyes, can you sew them shut?  
Jesus Christ, deny your maker  
He who tries, will be wasted  
Feed my eyes now you've sewn them shut  
  
Feed my eyes, can you sew them shut?  
Jesus Christ, deny your maker  
He who tries, will be wasted  
Feed my eyes now you've sewn them shut

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
6807589450168519894,0,Nirvana,Jesus Doesn't Want Me For A Sunbeam,277266,0.51,0.641,-10.312,G♯/A♭,major,0.0812,0.0638,3.65e-06,0.272,0.295,113.646,4,grunge,"Jesus, don't want me for a sunbeam  
Sunbeams are never made like me  
  
Don't expect me to cry,  
For all the reasons you had to die  
Don't ever ask your love of me  
  
Don't expect me to cry  
Don't expect me to lie  
Don't expect me to die for me  
  
Jesus, don't want me for a sunbeam  
Sunbeams are never made like me  
  
Don't expect me to cry,  
For all the reasons you had to die  
Don't ever ask your love of me  
  
Don't expect me to cry  
Don't expect me to lie  
Don't expect me to die for me  
  
Don't expect me to cry  
Don't expect me to lie  
Don't expect me to die for me  
  
Jesus, don't want me for a sunbeam  
Sunbeams are never made like me  
Don't expect me to cry,  
For all the reasons you had to die  
Don't ever ask your love of me  
  
Don't expect me to cry  
Don't expect me to lie  
Don't expect me to die  
Don't expect me to cry  
Don't expect me to lie  
Don't expect me to die for me

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
6883168685000525038,0,Alice In Chains,We Die Young,152560,0.486,0.9380000000000001,-6.652,C♯/D♭,major,0.0704,1.79e-05,0.000103,0.361,0.525,125.816,4,grunge,"Scary's on the wall  
Scary's on his way  
Watch where you spit  
I'd advise you wait until it's over  
Then you got hit  
And you shoulda known better  
And we die young  
Faster we run  
Down, down, down you're rollin'  
Watch the blood float in the muddy sewer  
Take another hit  
And bury your brother  
And we die young  
Faster we run  
Scary's on the wall  
Scary's on his way  
Another alley trip  
Bullet seek the place to bend you over  
Then you got hit  
And you shoulda known better  
Faster we run  
And we die young

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
6892435725118896714,0,Pearl Jam,Given to Fly,238866,0.317,0.764,-7.076,G,major,0.0282,0.000294,0.099,0.0996,0.341,101.173,4,grunge,"He could've tuned in tuned in  
But he tuned out  
A bad time nothing could save him  
Alone in a corridor waiting locked out  
He got up outta there ran for hundreds of miles  
He made it to the ocean had a smoke in a tree  
The wind rose up set him down on his knee  
  
A wave came crashing like a fist to the jaw  
Delivered him wings ""Hey look at me now""  
Arms wide open with the sea as his floor  
Oh power oh  
  
He's flying  
Whole  
High wide, oh  
  
He floated back down 'cause he wanted to share  
His key to the locks on the chains he saw everywhere  
But first he was stripped and then he was stabbed  
By faceless men, well, fuckers  
He still stands  
  
And he still gives his love, he just gives it away  
The love he receives is the love that is saved  
And sometimes is seen a strange spot in the sky  
A human being that was given to fly  
  
High flying  
Oh, oh  
High flying  
Oh, oh  
He's flying  
Oh, oh

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
6990341149757754707,0,Linkin Park,SKIN TO BONE,168346,0.47100000000000003,0.977,-3.593,A,minor,0.054,0.0435,0.0777,0.433,0.762,159.992,4,"grunge, metal","Skin to bone, steel to rust  
Ash to ashes, dust to dust  
Will tomorrow have it's way  
With the promises we made  
Skin to bone, steel to rust.  
  
Ash to ashes, dust to dust  
Your deception, my disgust  
When your name is finally drawn,  
I'll be happy that you're gone  
Ash to ashes, dust to dust.  
  
[Chorus]  
(Aah) Ash to ashes, dust to dust  
(Aah) Skin to bone and steel to rust  
  
Right to left, left to right  
Night to day and day to night  
As the starlight fades to gray,  
I'll be watching far away  
Right to left and left to right  
  
[Chorus]  
  
Will tomorrow have it's way  
With the promises betrayed  
Skin to bone and steel to rust  
Skin to bone and steel to rust  
Skin to bone and steel to rust

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
7103530400964622985,0,Soundgarden,Fell On Black Days,283026,0.5740000000000001,0.739,-5.745,E,minor,0.0271,0.00152,0.000328,0.141,0.514,101.069,3,"grunge, hard-rock","Whatsoever I've feared has come to life  
Whatsoever I've fought off became my life  
Just when everyday seemed to greet me with a smile  
Sunspots have faded and now I'm doing time  
Cause I fell on black days  
  
Whomsoever I've cured I've sickened now  
Whomsoever I've cradled I've put you down  
I'm a search light soul  
They say but I can't see it in the night  
I'm only faking when I get it right  
Cause I fell on black days  
How would I know that this could be my fate  
  
So what you wanted to see good has made you blind  
And what you wanted to be yours has made it mine  
So don't you lock up something that you wanted to see fly  
Hands are for shaking  
Not tying, no not tying  
  
I sure don't mind a change  
But I fell on black days  
How would I know that this could be my fate

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
716373382116764057,0,Nirvana,Something In The Way,232146,0.427,0.201,-13.044,G♯/A♭,major,0.0317,0.745,0.263,0.109,0.0668,105.218,4,"alt-rock, alternative, grunge, rock","Underneath the bridge  
The tarp has sprung a leak  
And the animals I've trapped  
Have all become my pets  
And I'm living off of grass  
And the drippings from the ceiling  
But it's okay to eat fish  
'Cause they don't have any feelings  
  
Something in the way  
Ummmmm  
Something in the way, yeah  
Ummmmm  
Something in the way  
Ummmmm  
Something in the way, yeah  
Ummmmm  
Something in the way  
Ummmmm  
Something in the way, yeah  
Ummmmm  
  
Underneath the bridge  
The tarp has sprung a leak  
And the animals I've trapped  
Have all become my pets  
And I'm living off of grass  
And the drippings from the ceiling  
But it's okay to eat fish  
'Cause they don't have any feelings  
  
Something in the way  
Ummmmm  
Something in the way, yeah  
Ummmmm  
Something in the way  
Ummmmm  
Something in the way, yeah  
Ummmmm  
Something in the way  
Ummmmm  
Something in the way, yeah  
Ummmmm  
Something in the way  
Ummmmm  
Something in the way, yeah  
Ummmmm

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
7368091220573627745,0,Nirvana,"Endless, Nameless",403293,0.271,0.9590000000000001,-5.866,G,major,0.125,0.000256,0.854,0.0858,0.0642,131.846,4,grunge,"Silence  
Here I am  
Here I am  
Silent  
  
Bright and clear  
It's what I am  
I have  
Died  
  
Uhhhh  
Uhhhh  
Uhhhh  
Uhhhh  
  
Death  
With violence  
Excitement  
Right here  
  
Died  
Go to hell  
Here I am  
Right here  
  
Ow  
  
No mas  
No mas  
No mas  
No mas  
  
Death  
Is what I am  
Go to hell  
Go to jail  
  
In back of that  
Crime  
Here I am  
Take a chance  
Dead  
  
Die  
Other interpretations possible.

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
7375192916962611076,0,Nirvana,Drain You,223880,0.325,0.929,-5.625,B,minor,0.0695,0.000129,2.22e-06,0.184,0.198,133.358,4,grunge,"One baby to another says, ""I'm lucky to have met you""  
I don't care what you think unless it is about me  
It is now my duty to completely drain you  
I travel through a tube and end up in your infection  
Chew my meat for you  
Pass it back and forth in a passionate kiss  
From my mouth to yours  
I like you  
  
With eyes so dilated, I've became your pupil  
You've taught me everything without a poison apple  
The water is so yellow  
I'm a healthy student  
Indebted and so grateful  
Vacuum out the fluids  
Chew my meat for you  
Pass it back and forth in a passionate kiss  
From my mouth to yours  
I like you, you, you, you, you, you  
  
One baby to another says, ""I'm lucky to have met you""  
I don't care what you think unless it is about me  
It is now my duty to completely drain you  
A travel through a tube and end up in your infection  
Chew my meat for you  
Pass it back and forth in a passionate kiss  
From my mouth to yours  
Sloppy lips to lips  
You're my vitamins  
I like you

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
7616042538297743123,0,Nickelback,What Are You Waiting For?,218906,0.49,0.907,-4.129,D♯/E♭,major,0.0693,0.045,0.0,0.293,0.418,152.023,4,grunge,"What are you waiting for?  
What are you waiting for?  
Are you waiting on a lightening strike  
Are you waiting for the perfect night  
Are you waiting till the time is right?  
What are you waiting for  
Don't you wanna learn to deal with fear  
Don't you wanna take the wheel and steer  
Don't you wait another minute here  
What are you waiting for?  
  
You gotta go and reach for the top  
Believe in every dream that you got  
You only living one so tell me?  
What are you, what are you waiting for?  
You know you gotta give it your all  
And don't you be afraid if you fall  
You only living one so tell me?  
What are you, what are you waiting for?  
  
Are you waiting for the right excuse?  
Are you waiting for a sign to choose  
While your waiting it's the time you lose  
What are you waiting for?  
Don't you wanna spread your wings and fly?  
Don't you wanna really live your life?  
Don't you wanna love before you die?  
What are you waiting for?  
  
You gotta go and reach for the top  
Believe in every dream that you got  
You only living one so tell me?  
What are you, what are you waiting for?  
You know you gotta give it your all  
And don't you be afraid if you fall  
You only living one so tell me?  
What are you, what are you waiting for?  
  
Tell me what your waiting for  
Show me what your aiming for  
What you gonna save it for?  
So what you really waiting for?  
  
Tell me what your waiting for  
Show me what your aiming for  
What you gonna save it for?  
So what you really waiting for?  
Everybody's gonna make mistakes  
But everybody's got a choice to make  
Everybody needs a leap of faith  
When are you taking yours?  
  
You gotta go and reach for the top  
Believe in every dream that you got  
You only living one so tell me?

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
7660220425222370907,2,Pearl Jam,Alive,340907,0.28400000000000003,0.875,-6.069,B,minor,0.0422,0.00752,0.000461,0.402,0.595,75.009,4,"alt-rock, grunge","Wide awake and he shakes in a panic  
Never woke up alone ever before  
Had his woman long as he can remember  
Tries to forget, but he can't, he can't  
Out of bed and he dreams in the shower  
She's standing naked and apologizing  
Reaches for her 'till his mind becomes blood hot  
Woken up to be burned, burned, again  
Go it alone  
You got it, so it goes  
I want to breathe and I said  
I can't take it any other way  
  
On the streets he's walkin', wounded  
Doesn't smile for the child at play  
Thoughts of suicide and alleviation  
Anything to get his heart off of the coals  
Does he fly away or just talk about it  
Like a seagull born to cry in the wind  
All experiences lead to a young girl  
Alone you will meet the one who lies in wait  
Go it alone  
You got it, so it goes  
Try to breathe, but you can't  
You can't take it any other way, yeah, yeah  
  
Myself, don't talk to me  
I can help myself, don't talk to me  
I can help myself, myself  
I can help myself, don't talk to me  
I can help myself, don't talk to me  
I can help myself, don't talk to me  
I can help myself, myself  
  
Myself, don't talk to me  
I can help myself  
  
Wide awake and he shakes in a panic  
Never woke up alone ever before  
Had his woman long as he can remember  
Tries to forget, but he can't, he can't, he can't, he can't

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
7728749697267349187,0,Nickelback,If Today Was Your Last Day,249066,0.485,0.911,-5.749,D♯/E♭,major,0.0355,8.67e-05,0.0,0.092,0.568,89.956,4,"grunge, metal","My best friend gave me the best advice  
He said each day's a gift and not a given right  
Leave no stone unturned, leave your fears behind  
And try to take the path less traveled by  
That first step you take is the longest stride  
  
If today was your last day  
And tomorrow was too late  
Could you say goodbye to yesterday?  
Would you live each moment like your last?  
Leave old pictures in the past  
Donate every dime you have?  
If today was your last day  
(If today was your last day)  
  
Against the grain should be a way of life  
What's worth the prize is always worth the fight  
Every second counts 'cause there's no second try  
So live like you'll never live it twice  
Don't take the free ride in your own life  
  
[Chorus]  
If today was your last day  
And tomorrow was too late  
Could you say goodbye to yesterday?  
Would you live each moment like your last?  
Leave old pictures in the past  
Donate every dime you have?  
Would you call old friends you never see?  
Reminisce old memories  
Would you forgive your enemies?  
Would you find that one you're dreamin' of?  
Swear up and down to God above  
That you finally fall in love  
If today was your last day  
  
If today was your last day  
Would you make your mark by mending a broken heart?  
You know it's never too late to shoot for the stars  
Regardless of who you are  
So do whatever it takes  
Cause you can't rewind a moment in this life  
Let nothin' stand in your way  
Cause the hands of time are never on your side  
  
[Chorus]

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
7740247309323261665,0,Everclear,Why I Don't Believe In God,257137,0.522,0.845,-8.176,G♯/A♭,major,0.149,0.083,0.0,0.982,0.582,168.872,4,grunge,"I heard the truth about you  
And it really doesn't read at all  
Like the whipping stick you raised me with  
A scared woman in a private hell  
Hushed voice like electric bell  
Strange talk about Edgar Cayce and the long lame walk of the dark 70's  
I heard the truth about you  
Yeah you  
  
Mama they woke me up  
I was deep in an idiot sleep  
I was just eight years old  
Heard big words with a horrible sound  
Why'd they have to call my school  
Tell me my mother had a nervous breakdown  
I wish I believed like you do  
Yeah you  
  
In the myth of a merciful god  
In the myth of a heaven and hell  
I hear the voices you hear sometimes  
Sometimes it gets so much I feel like letting go  
Sometimes it gets so goddamn hard I feel like letting it all go  
Letting it all go  
  
I ran away, went looking for you  
Back to Culver City and the old neighborhood  
Need to know if you were really gone  
Need to know if you were gone for good  
I ran through the projects at night  
  
Hide in the dark from my friends in the light  
Hide from my brother-in-law  
Hide from the things he'd say  
Said you weren't losing your mind  
He said you just needed a rest  
He said you'd be coming home soon  
He said the doctors there would know what's best  
  
Said that maybe I could go live with them for a while  
I know the truth about you  
I know the truth  
  
Mama they woke me up  
I was just eight years old  
Sometimes it gets so hard I feel like letting it go  
Letting it all go

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
7776078852918611765,0,Nirvana,The Man Who Sold The World,261093,0.483,0.753,-8.937,C♯/D♭,minor,0.0832,0.425,0.000142,0.257,0.42,115.102,4,"alt-rock, alternative, grunge","We passed upon the stair, we spoke of was and when  
Although I wasn't there, he said I was his friend  
Which came as a surprise I spoke into his eyes  
I thought you died alone, a long long time ago  
  
Oh no, not me  
I never lost control  
You're face to face  
With the man who sold the world  
  
I laughed and shook his hand, and made my way back home  
I searched for form and land, for years and years I roamed  
I gazed a gazley stare at all the millions here  
We must have died along, a long long time ago  
  
Who knows? Not me  
I never lost control  
You're face to face  
With the man who sold the world  
  
Who knows? Not me  
We never lost control  
You're face to face  
With the man who sold the world

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
7934062581642318401,0,Linkin Park,Shadow of the Day,290360,0.534,0.393,-7.813,B,major,0.0292,0.00479,0.0107,0.107,0.0641,110.007,4,"alternative, grunge, metal","I close both locks below the window  
I close both blinds and turn away  
Sometimes solutions aren't so simple  
Sometimes goodbye's the only way, oh  
  
[Chorus]  
And the sun will set for you  
The sun will set for you  
And the shadow of the day  
Will embrace the world in gray  
And the sun will set for you  
  
In cards and flowers on your window  
Your friends all plead for you to stay  
Sometimes beginnings aren't so simple  
Sometimes goodbye's the only way, oh  
  
[Chorus]  
  
And the shadow of the day  
Will embrace the world in gray  
And the sun will set for you  
  
And the shadow of the day  
Will embrace the world in gray  
And the sun will set for you

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
7960912410185410141,0,Linkin Park,Don't Stay,187933,0.488,0.995,-3.096,C♯/D♭,minor,0.108,0.00153,0.0,0.911,0.679,90.058,4,"grunge, metal","Sometimes I need to remember just to breathe  
Sometimes I need you to stay away from me  
Sometimes I'm in disbelief, I didn't know  
Somehow I need you to go  
  
Don't stay  
Forget our memories  
Forget our possibilities  
What you were changing me into  
(Just give me myself back and)  
Don't stay  
Forget our memories  
Forget our possibilities  
Take all your faithlessness with you  
(Just give me myself back and)  
Don't stay  
  
Sometimes I feel like I trusted you too well  
Sometimes I just feel like screaming at myself  
Sometimes I'm in disbelief, I didn't know  
Somehow I need to be alone  
  
Don't stay  
Forget our memories  
Forget our possibilities  
What you were changing me into  
(Just give me myself back and)  
Don't stay  
Forget our memories  
Forget our possibilities  
Take all your faithlessness with you  
(Just give me myself back and)  
Don't stay  
  
I don't need you anymore, don't want to be ignored  
I don't need one more day, of you wasting me away  
I don't need you anymore, I don't want to be ignored  
I don't need one more day, of you wasting me away  
(With no apologies)  
  
Don't stay  
Forget our memories  
Forget our possibilities  
What you were changing me into  
(Just give me myself back and)  
Don't stay  
Forget our memories  
Forget our possibilities  
Take all your faithlessness with you  
(Just give me myself back control)  
Don't stay  
Don't stay  
Don't stay

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
802583947230744210,0,Linkin Park,Blackout,279453,0.542,0.927,-3.971,F♯/G♭,minor,0.0752,0.167,0.00927,0.446,0.369,135.002,4,grunge,"I'm stuck in this bed you made  
Alone with a sinking feeling  
I saw through the words you said  
To the secrets you've been keeping  
It's written upon your face  
All the lies how they cut so deeply  
You can't get enough you take  
And take and take and never say  
  
No, you've gotta get it inside  
You push it back down  
You push it back down  
No, you'll never get it inside  
Push it back down black out blood in your eye  
  
You say that it's not your fault  
And swear that I am mistaken  
You said it's not what it seems  
No remorse for the trust you're breaking  
You run but then back you fall  
Suffocate in the mess you're making  
You can't get enough you take  
And take and take and take and take  
Fuck it are you listening?  
  
No, you've gotta get it inside  
You push it back down  
You push it back down  
No, you'll never get it inside  
Push it back down  
You push it back down  
No, you've gotta get it inside  
You push it back down  
You push it back down  
No, you'll never get it inside  
Push it back down  
Black out blood in your eye  
  
Floating down, as colors fill the light  
We look up from the ground  
In fields of paper white  
And floating up you pass us in the night  
A future gazing out a past to overwrite  
So come down far below  
We've been waiting to collect the things you know  
Come down far below  
We've been waiting to collect what you've let go  
  
Come down  
Oh  
Come down  
Oh  
Come down  
Oh  
Come down  
Oh  
Come down  
Oh

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
8074267136840562474,0,Linkin Park,By Myself,189800,0.544,0.935,-4.159,F♯/G♭,minor,0.173,0.0171,0.00301,0.297,0.339,103.026,4,grunge,"What do I do to ignore them behind me?  
Do I follow my instincts blindly?  
Do I hide my pride from these bad dreams  
And give in to sad thoughts that are maddening?  
Do I sit here and try to stand it?  
Or do I try to catch them red-handed?  
Do I trust some and get fooled by phoniness,  
Or do I trust nobody and live in loneliness?  
Because I can't hold on when I'm stretched so thin  
I make the right moves but I'm lost within  
I put on my daily facade but then  
I just end up getting hurt again  
By myself (myself)  
  
I ask why, but in my mind  
I find I can't rely on myself (myself)  
I ask why, but in my mind  
I find I can't rely on myself  
  
[Chorus]  
I can't hold on.  
To what I want when I'm stretched so thin.  
It's all too much to take in.  
I can't hold on.  
To end things watching everything spin.  
With thoughts of failure sinking in.  
  
If I turn my back I'm defenseless  
And to go blindly seems senseless  
If I hide my pride and let it all go on  
Then they'll take from me 'till everything is gone  
If I let them go I'll be outdone  
But if I try to catch them I'll be outrun  
If I'm killed by the questions like a cancer  
Then I'll be buried in the silence of the answer  
By myself (myself)  
  
I ask why, but in my mind  
I find I can't rely on myself (myself)  
I ask why, but in my mind  
I find I can't rely on myself  
  
[Chorus]  
  
How do you think  
I've lost so much  
I'm so afraid  
I'm out of touch  
How do you expect  
I will know what to do  
When all I know  
Is what you tell me to  
  
Don't you  
I can't tell you how to make it  
No matter what I do  
How hard I  
I can't seem to convince myself  
I'm stuck on the outside  
Don't you  
I can't tell you how to make it  
No matter what I do  
How hard I  
I can't seem to convince myself  
I'm stuck on the outside  
  
[Chorus]  
I can't hold on  
(To what I want when I'm stretched so thin)  
It's all too much to take in  
I can't hold on  
(To anything watching everything spin)  
Without some failure sinking

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
8103423318296680572,0,Foo Fighters,All My Life,263440,0.577,0.604,-5.703,F,major,0.0495,0.000218,0.000579,0.477,0.637,167.719,4,grunge,"All my life I've been searching for something  
Something never comes never leads to nothing  
Nothing satisfies but I'm getting close  
Closer to the prize at the end of the rope  
All night long I dream of the day  
  
When it comes around and it's taken away  
Leaves me with the feeling that I feel the most  
Feel it come to life when I see your ghost  
  
Calm down don't you resist  
You've such a delicate wrist  
And if I give it a twist  
Something to hold when I lose my grip  
Will I find something in there  
To give me just what I need  
Another reason to bleed  
One by one hidden up my sleeve (one by one hidden up my sleeve)  
  
Don't let it go to waste, I love it but I hate the taste  
Weight keepin' me down  
Don't let it go to waste, I love it but I hate the taste  
Weight keepin' me down  
  
Will I find a believer  
Another one who believes  
Another one to deceive  
Over and over down on my knees  
If I get any closer  
And if you open up wide  
And if you let me inside  
On and on I've got nothing to hide (on and on I've got nothing to hide)  
  
Don't let it go to waste, I love it but I hate the taste  
Weight keepin' me down  
Don't let it go to waste, I love it but I hate the taste  
Weight keepin' me down  
  
All my life I've been searching for something  
Something never comes never leads to nothing  
Nothing satisfies but I'm getting close  
Closer to the prize at the end of the rope  
  
All night long I dream of the day  
When it comes around and it's taken away  
Leaves me with the feeling that I feel the most  
Feel it come to life when I see your ghost  
  
Then I'm done done on to the next one  
Done done and I'm on to the next one  
Done done and I'm on to the next one  
Done done and I'm on to the next one  
Done done and I'm on to the next one  
Done done and I'm on to the next one  
Done done and I'm on to the next one  
Done I'm done and on to the next  
  
Done done on to the next one  
Done I'm done and on to the next one  
Done done on to the next one  
Done I'm done and on to the next  
  
Don't let it go to waste, I love it but I hate the taste  
Weight keepin' me down  
Don't let it go to waste, I love it but I hate the taste  
Weight keepin' me down  
  
Done done on to the next one  
And I'm done and on to the next

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
8376160677466266923,0,Linkin Park,In the End,216880,0.556,0.864,-5.87,D♯/E♭,minor,0.0584,0.00958,0.0,0.209,0.4,105.143,4,grunge,"It starts with one thing  
I don't know why  
It doesn't even matter how hard you try  
Keep that in mind  
I designed this rhyme  
To explain in due time  
All I know  
Time is a valuable thing  
Watch it fly by as the pendulum swings  
Watch it count down to the end of the day  
The clock ticks life away  
  
It's so unreal  
Didn't look out below  
Watch the time go right out the window  
Trying to hold on, but you didn't even know  
Wasted it all just to watch you go  
I kept everything inside  
And even though I tried, it all fell apart  
What it meant to me  
Will eventually be a memory of a time when  
  
I tried so hard  
And got so far  
But in the end  
It doesn't even matter  
I had to fall  
To lose it all  
But in the end  
It doesn't even matter  
  
One thing, I don't know why  
It doesn't even matter how hard you try  
Keep that in mind  
I designed this rhyme  
To remind myself how  
I tried so hard  
In spite of the way you were mocking me  
Acting like I was part of your property  
Remembering all the times you fought with me  
I'm surprised it got so  
Things aren't the way they were before  
You wouldn't even recognize me anymore  
Not that you knew me back then  
But it all comes back to me in the end  
You kept everything inside  
And even though I tried, it all fell apart  
What it meant to me will eventually be a memory of a time when  
  
I tried so hard  
And got so far  
But in the end  
It doesn't even matter  
I had to fall  
To lose it all  
But in the end  
It doesn't even matter  
  
I've put my trust in you  
Pushed as far as I can go  
For all this  
There's only one thing you should know  
I've put my trust in you  
Pushed as far as I can go  
For all this  
There's only one thing you should know  
  
I tried so hard  
And got so far  
But in the end  
It doesn't even matter  
I had to fall  
To lose it all  
But in the end  
It doesn't even matter

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
8571800994833119757,0,Linkin Park,I'LL BE GONE,211093,0.501,0.927,-4.58,G,major,0.0292,0.00686,0.0,0.131,0.611,139.961,4,"grunge, metal","Like shining oil, this night is dripping down  
Stars are slipping down, glistening  
And I'm trying not to think what I'm leaving now  
No deceiving now, it's time you let me know  
Let me know  
  
[Chorus]  
When the lights go out and we open our eyes,  
Out there in the silence, I'll be gone, I'll be gone  
Let the sun fade out and another one rise  
Climbing through tomorrow, I'll be gone, I'll be gone  
  
This in between us is getting thinner now  
Into winter now, bitter sweet  
Across that horizon this sun is setting down  
You're forgetting now, it's time you let me go, let me go  
  
[Chorus]  
  
And tell them I couldn't help myself  
And tell them I was alone  
Oh, tell me I am the only one  
And there's nothing left to stop me  
  
[Chorus]  
  
I'll be gone (I'll be gone)

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
